,Year,Weight,Value,Commodity,Partner,PartnerISO
633,2005,197845,2530789,"Wine of fresh grapes, including fortified wines",Equatorial Guinea,GNQ
634,2005,60100,518849,"Wine of fresh grapes, including fortified wines",Ethiopia,ETH
635,2005,141,2488,"Wine of fresh grapes, including fortified wines",Eritrea,ERI
636,2005,1455645,5209642,"Wine of fresh grapes, including fortified wines",Estonia,EST
626,2005,7082933,12707446,"Wine of fresh grapes, including fortified wines",Czechia,CZE
637,2005,17800,110738,"Wine of fresh grapes, including fortified wines",Fiji,FJI
639,2005,2503100,12204772,"Wine of fresh grapes, including fortified wines",French Polynesia,PYF
640,2005,200,3733,"Wine of fresh grapes, including fortified wines",Fr. South Antarctic Terr.,ATF
641,2005,100300,260047,"Wine of fresh grapes, including fortified wines",Djibouti,DJI
642,2005,1193500,7304946,"Wine of fresh grapes, including fortified wines",Gabon,GAB
643,2005,47000,401890,"Wine of fresh grapes, including fortified wines",Georgia,GEO
644,2005,17400,28618,"Wine of fresh grapes, including fortified wines",Gambia,GMB
645,2005,244053700,743321524,"Wine of fresh grapes, including fortified wines",Germany,DEU
646,2005,192300,908297,"Wine of fresh grapes, including fortified wines",Ghana,GHA
647,2005,15500,222719,"Wine of fresh grapes, including fortified wines",Gibraltar,GIB
638,2005,8660700,34061132,"Wine of fresh grapes, including fortified wines",Finland,FIN
767,2005,800,7465,"Wine of fresh grapes, including fortified wines",Zambia,ZMB
766,2005,168200,726637,"Wine of fresh grapes, including fortified wines",Serbia and Montenegro,SCG
765,2005,64300,226452,"Wine of fresh grapes, including fortified wines",Wallis and Futuna Isds,WLF
769,2006,5399,16319,"Wine of fresh grapes, including fortified wines",Afghanistan,AFG
891,2006,37852,254834,"Wine of fresh grapes, including fortified wines",Vanuatu,VUT
892,2006,790262,9993766,"Wine of fresh grapes, including fortified wines",New Zealand,NZL
893,2006,20997,99172,"Wine of fresh grapes, including fortified wines",Nicaragua,NIC
894,2006,63586,281196,"Wine of fresh grapes, including fortified wines",Niger,NER
895,2006,1493270,10306346,"Wine of fresh grapes, including fortified wines",Nigeria,NGA
897,2006,8674583,34818125,"Wine of fresh grapes, including fortified wines",Norway,NOR
898,2006,232838,5102959,"Wine of fresh grapes, including fortified wines",Panama,PAN
899,2006,45,1255,"Wine of fresh grapes, including fortified wines",Papua New Guinea,PNG
900,2006,30937,798397,"Wine of fresh grapes, including fortified wines",Paraguay,PRY
901,2006,86113,479540,"Wine of fresh grapes, including fortified wines",Peru,PER
902,2006,425591,2021098,"Wine of fresh grapes, including fortified wines",Philippines,PHL
903,2006,6218661,18756043,"Wine of fresh grapes, including fortified wines",Poland,POL
904,2006,1204599,15826078,"Wine of fresh grapes, including fortified wines",Portugal,PRT
905,2006,2345,12553,"Wine of fresh grapes, including fortified wines",Guinea-Bissau,GNB
906,2006,351985,4943531,"Wine of fresh grapes, including fortified wines",Qatar,QAT
907,2006,804824,2923688,"Wine of fresh grapes, including fortified wines",Romania,ROU
908,2006,81037767,88773917,"Wine of fresh grapes, including fortified wines",Russian Federation,RUS
909,2006,10350,20085,"Wine of fresh grapes, including fortified wines",Rwanda,RWA
890,2006,2818720,15308878,"Wine of fresh grapes, including fortified wines",New Caledonia,NCL
889,2006,17783,239770,"Wine of fresh grapes, including fortified wines",Aruba,ABW
888,2006,262707,3144628,"Wine of fresh grapes, including fortified wines",Neth. Antilles,ANT
887,2006,141057298,416200624,"Wine of fresh grapes, including fortified wines",Netherlands,NLD
867,2006,3102108,8149671,"Wine of fresh grapes, including fortified wines",Lithuania,LTU
868,2006,7996638,51682370,"Wine of fresh grapes, including fortified wines",Luxembourg,LUX
869,2006,133980,6501409,"Wine of fresh grapes, including fortified wines","China, Macao SAR",MAC
870,2006,216999,1073316,"Wine of fresh grapes, including fortified wines",Madagascar,MDG
871,2006,982734,7995264,"Wine of fresh grapes, including fortified wines",Malaysia,MYS
872,2006,190299,1398449,"Wine of fresh grapes, including fortified wines",Maldives,MDV
873,2006,128196,733119,"Wine of fresh grapes, including fortified wines",Mali,MLI
874,2006,617278,3766022,"Wine of fresh grapes, including fortified wines",Malta,MLT
875,2006,32376,307558,"Wine of fresh grapes, including fortified wines",Mauritania,MRT
910,2006,1337,808439,"Wine of fresh grapes, including fortified wines",Saint Helena,SHN
876,2006,577710,4774060,"Wine of fresh grapes, including fortified wines",Mauritius,MUS
879,2006,166200,438114,"Wine of fresh grapes, including fortified wines",Mongolia,MNG
880,2006,73666,71554,"Wine of fresh grapes, including fortified wines",Rep. of Moldova,MDA
881,2006,738,22596,"Wine of fresh grapes, including fortified wines",Montenegro,MNE
882,2006,788270,5964123,"Wine of fresh grapes, including fortified wines",Morocco,MAR
883,2006,27152,43937,"Wine of fresh grapes, including fortified wines",Mozambique,MOZ
884,2006,18478,188301,"Wine of fresh grapes, including fortified wines",Oman,OMN
885,2006,881,12553,"Wine of fresh grapes, including fortified wines",Namibia,NAM
886,2006,188254,291239,"Wine of fresh grapes, including fortified wines",Nepal,NPL
877,2006,2299140,24499226,"Wine of fresh grapes, including fortified wines",Mexico,MEX
912,2006,11390,241025,"Wine of fresh grapes, including fortified wines",Anguilla,AIA
913,2006,303435,805929,"Wine of fresh grapes, including fortified wines",Saint Lucia,LCA
914,2006,161457,689182,"Wine of fresh grapes, including fortified wines",Saint Pierre and Miquelon,SPM
939,2006,2742573,37480703,"Wine of fresh grapes, including fortified wines",United Arab Emirates,ARE
940,2006,35953,433092,"Wine of fresh grapes, including fortified wines",Tunisia,TUN
941,2006,689757,3113245,"Wine of fresh grapes, including fortified wines",Turkey,TUR
942,2006,24965,56490,"Wine of fresh grapes, including fortified wines",Turkmenistan,TKM
943,2006,58308,864930,"Wine of fresh grapes, including fortified wines",Turks and Caicos Isds,TCA
944,2006,17907,43937,"Wine of fresh grapes, including fortified wines",Uganda,UGA
945,2006,484223,7537065,"Wine of fresh grapes, including fortified wines",Ukraine,UKR
946,2006,8635,151896,"Wine of fresh grapes, including fortified wines",TFYR of Macedonia,MKD
947,2006,116450,1333172,"Wine of fresh grapes, including fortified wines",Egypt,EGY
938,2006,152710,1684667,"Wine of fresh grapes, including fortified wines",Trinidad and Tobago,TTO
948,2006,285363051,1660592084,"Wine of fresh grapes, including fortified wines",United Kingdom,GBR
950,2006,110911655,1298300804,"Wine of fresh grapes, including fortified wines",USA,USA
951,2006,489986,2339955,"Wine of fresh grapes, including fortified wines",Burkina Faso,BFA
952,2006,180327,1431088,"Wine of fresh grapes, including fortified wines",Uruguay,URY
953,2006,802810,5125555,"Wine of fresh grapes, including fortified wines",Venezuela,VEN
954,2006,70628,256089,"Wine of fresh grapes, including fortified wines",Wallis and Futuna Isds,WLF
955,2006,229,5021,"Wine of fresh grapes, including fortified wines",Yemen,YEM
956,2006,43671,102938,"Wine of fresh grapes, including fortified wines",Zambia,ZMB
770,2006,75013,193322,"Wine of fresh grapes, including fortified wines",Albania,ALB
949,2006,72029,679139,"Wine of fresh grapes, including fortified wines",United Rep. of Tanzania,TZA
866,2006,378,10043,"Wine of fresh grapes, including fortified wines",Libya,LBY
937,2006,569718,4892062,"Wine of fresh grapes, including fortified wines",Togo,TGO
935,2006,22126,946527,"Wine of fresh grapes, including fortified wines",Tajikistan,TJK
915,2006,36130,369070,"Wine of fresh grapes, including fortified wines",Saint Vincent and the Grenadines,VCT
916,2006,14681,51469,"Wine of fresh grapes, including fortified wines",Sao Tome and Principe,STP
917,2006,4852,42682,"Wine of fresh grapes, including fortified wines",Saudi Arabia,SAU
918,2006,1884365,3129564,"Wine of fresh grapes, including fortified wines",Senegal,SEN
919,2006,191201,907611,"Wine of fresh grapes, including fortified wines",Serbia,SRB
920,2006,107929,1454940,"Wine of fresh grapes, including fortified wines",Seychelles,SYC
921,2006,16679,31384,"Wine of fresh grapes, including fortified wines",Sierra Leone,SLE
922,2006,885576,8132096,"Wine of fresh grapes, including fortified wines",India,IND
923,2006,7787205,195706335,"Wine of fresh grapes, including fortified wines",Singapore,SGP
936,2006,2120665,14780380,"Wine of fresh grapes, including fortified wines",Thailand,THA
924,2006,580988,1598049,"Wine of fresh grapes, including fortified wines",Slovakia,SVK
926,2006,200036,1216425,"Wine of fresh grapes, including fortified wines",Slovenia,SVN
927,2006,483393,10418071,"Wine of fresh grapes, including fortified wines",South Africa,ZAF
928,2006,10548,31384,"Wine of fresh grapes, including fortified wines",Zimbabwe,ZWE
929,2006,5673715,90567799,"Wine of fresh grapes, including fortified wines",Spain,ESP
930,2006,18310,283707,"Wine of fresh grapes, including fortified wines",Suriname,SUR
931,2006,17284,30128,"Wine of fresh grapes, including fortified wines",Swaziland,SWZ
932,2006,17856294,88871834,"Wine of fresh grapes, including fortified wines",Sweden,SWE
933,2006,53732312,335708189,"Wine of fresh grapes, including fortified wines",Switzerland,CHE
934,2006,30538,238515,"Wine of fresh grapes, including fortified wines",Syria,SYR
925,2006,3056540,7921199,"Wine of fresh grapes, including fortified wines",Viet Nam,VNM
865,2006,22160,81597,"Wine of fresh grapes, including fortified wines",Liberia,LBR
911,2006,12447,200854,"Wine of fresh grapes, including fortified wines",Saint Kitts and Nevis,KNA
863,2006,377117,5507179,"Wine of fresh grapes, including fortified wines",Lebanon,LBN
795,2006,407520,1157424,"Wine of fresh grapes, including fortified wines",Belarus,BLR
796,2006,250342,895058,"Wine of fresh grapes, including fortified wines",Cambodia,KHM
797,2006,1701510,7833325,"Wine of fresh grapes, including fortified wines",Cameroon,CMR
798,2006,58513038,323474895,"Wine of fresh grapes, including fortified wines",Canada,CAN
799,2006,5615,30128,"Wine of fresh grapes, including fortified wines",Cabo Verde,CPV
800,2006,84893,1687178,"Wine of fresh grapes, including fortified wines",Cayman Isds,CYM
801,2006,46073,174492,"Wine of fresh grapes, including fortified wines",Central African Rep.,CAF
802,2006,147803,937739,"Wine of fresh grapes, including fortified wines",Sri Lanka,LKA
803,2006,68944,335176,"Wine of fresh grapes, including fortified wines",Chad,TCD
793,2006,6508,15064,"Wine of fresh grapes, including fortified wines",Myanmar,MMR
804,2006,42296,844844,"Wine of fresh grapes, including fortified wines",Chile,CHL
806,2006,852366,2971391,"Wine of fresh grapes, including fortified wines",Colombia,COL
807,2006,659,6277,"Wine of fresh grapes, including fortified wines",Comoros,COM
808,2006,231258,847355,"Wine of fresh grapes, including fortified wines",Mayotte,MYT
809,2006,651054,3915407,"Wine of fresh grapes, including fortified wines",Congo,COG
810,2006,629342,2656301,"Wine of fresh grapes, including fortified wines",Dem. Rep. of the Congo,COD
811,2006,65662,612606,"Wine of fresh grapes, including fortified wines",Costa Rica,CRI
812,2006,145245,1825265,"Wine of fresh grapes, including fortified wines",Croatia,HRV
813,2006,23939,146875,"Wine of fresh grapes, including fortified wines",Cuba,CUB
814,2006,1081930,5517222,"Wine of fresh grapes, including fortified wines",Cyprus,CYP
805,2006,10382378,43231418,"Wine of fresh grapes, including fortified wines",China,CHN
792,2006,1264055,1670858,"Wine of fresh grapes, including fortified wines",Bulgaria,BGR
791,2006,35388,696714,"Wine of fresh grapes, including fortified wines",Br. Virgin Isds,VGB
790,2006,15449,124279,"Wine of fresh grapes, including fortified wines",Belize,BLZ
768,2006,1465549941,7830415090,"Wine of fresh grapes, including fortified wines",World,WLD
864,2006,4576403,16129871,"Wine of fresh grapes, including fortified wines",Latvia,LVA
771,2006,222880,809695,"Wine of fresh grapes, including fortified wines",Algeria,DZA
772,2006,164075,2356274,"Wine of fresh grapes, including fortified wines",Andorra,AND
773,2006,170319,1675880,"Wine of fresh grapes, including fortified wines",Angola,AGO
774,2006,128338,1020592,"Wine of fresh grapes, including fortified wines",Antigua and Barbuda,ATG
775,2006,36966,153152,"Wine of fresh grapes, including fortified wines",Azerbaijan,AZE
776,2006,51510,1242787,"Wine of fresh grapes, including fortified wines",Argentina,ARG
777,2006,4524345,52600024,"Wine of fresh grapes, including fortified wines",Australia,AUS
778,2006,5612402,40021512,"Wine of fresh grapes, including fortified wines",Austria,AUT
779,2006,462944,2565916,"Wine of fresh grapes, including fortified wines",Bahamas,BHS
780,2006,358210,2564661,"Wine of fresh grapes, including fortified wines",Bahrain,BHR
781,2006,48371,166960,"Wine of fresh grapes, including fortified wines",Bangladesh,BGD
782,2006,58756,207131,"Wine of fresh grapes, including fortified wines",Armenia,ARM
783,2006,291440,3522486,"Wine of fresh grapes, including fortified wines",Barbados,BRB
784,2006,170862949,685419701,"Wine of fresh grapes, including fortified wines",Belgium,BEL
785,2006,195805,3310333,"Wine of fresh grapes, including fortified wines",Bermuda,BMU
786,2006,25982,289984,"Wine of fresh grapes, including fortified wines",Bolivia (Plurinational State of),BOL
787,2006,9077,43937,"Wine of fresh grapes, including fortified wines",Bosnia Herzegovina,BIH
788,2006,526,12553,"Wine of fresh grapes, including fortified wines",Botswana,BWA
789,2006,3121739,25295112,"Wine of fresh grapes, including fortified wines",Brazil,BRA
815,2006,4877685,17513256,"Wine of fresh grapes, including fortified wines",Czechia,CZE
816,2006,873455,4315861,"Wine of fresh grapes, including fortified wines",Benin,BEN
794,2006,48795,209642,"Wine of fresh grapes, including fortified wines",Burundi,BDI
861,2006,3791,18830,"Wine of fresh grapes, including fortified wines",Kyrgyzstan,KGZ
842,2006,120780,741906,"Wine of fresh grapes, including fortified wines",Haiti,HTI
843,2006,56682,264877,"Wine of fresh grapes, including fortified wines",Honduras,HND
844,2006,5384147,58212652,"Wine of fresh grapes, including fortified wines","China, Hong Kong SAR",HKG
845,2006,372701,2773047,"Wine of fresh grapes, including fortified wines",Hungary,HUN
846,2006,244107,1890543,"Wine of fresh grapes, including fortified wines",Iceland,ISL
847,2006,140194,1470004,"Wine of fresh grapes, including fortified wines",Indonesia,IDN
848,2006,454,8787,"Wine of fresh grapes, including fortified wines",Iran,IRN
850,2006,15293691,78259185,"Wine of fresh grapes, including fortified wines",Ireland,IRL
851,2006,741640,3846363,"Wine of fresh grapes, including fortified wines",Israel,ISR
841,2006,77784,359027,"Wine of fresh grapes, including fortified wines",Guinea,GIN
852,2006,31146969,287274640,"Wine of fresh grapes, including fortified wines",Italy,ITA
854,2006,358689,1328150,"Wine of fresh grapes, including fortified wines",Jamaica,JAM
855,2006,62651611,500008414,"Wine of fresh grapes, including fortified wines",Japan,JPN
856,2006,405976,3899088,"Wine of fresh grapes, including fortified wines",Kazakhstan,KAZ
857,2006,366523,1119764,"Wine of fresh grapes, including fortified wines",Jordan,JOR
858,2006,65807,514690,"Wine of fresh grapes, including fortified wines",Kenya,KEN
859,2006,4668,15064,"Wine of fresh grapes, including fortified wines",Dem. People's Rep. of Korea,PRK
860,2006,5290990,37389063,"Wine of fresh grapes, including fortified wines",Rep. of Korea,KOR
817,2006,38908311,158865856,"Wine of fresh grapes, including fortified wines",Denmark,DNK
862,2006,269739,1604325,"Wine of fresh grapes, including fortified wines",Lao People's Dem. Rep.,LAO
853,2006,1578900,6423578,"Wine of fresh grapes, including fortified wines",Côte d'Ivoire,CIV
840,2006,50190,361538,"Wine of fresh grapes, including fortified wines",Guatemala,GTM
849,2006,37079,184535,"Wine of fresh grapes, including fortified wines",Iraq,IRQ
838,2006,24000,138087,"Wine of fresh grapes, including fortified wines",Grenada,GRD
818,2006,18800,70299,"Wine of fresh grapes, including fortified wines",Dominica,DMA
839,2006,7242,150641,"Wine of fresh grapes, including fortified wines",Guam,GUM
820,2006,182120,548584,"Wine of fresh grapes, including fortified wines",Ecuador,ECU
821,2006,30434,116747,"Wine of fresh grapes, including fortified wines",El Salvador,SLV
822,2006,97068,1777562,"Wine of fresh grapes, including fortified wines",Equatorial Guinea,GNQ
823,2006,74154,803418,"Wine of fresh grapes, including fortified wines",Ethiopia,ETH
824,2006,121,1255,"Wine of fresh grapes, including fortified wines",Eritrea,ERI
825,2006,1747413,6506430,"Wine of fresh grapes, including fortified wines",Estonia,EST
826,2006,930,22596,"Wine of fresh grapes, including fortified wines",Fiji,FJI
827,2006,9468279,37563555,"Wine of fresh grapes, including fortified wines",Finland,FIN
828,2006,2004816,12038716,"Wine of fresh grapes, including fortified wines",French Polynesia,PYF
819,2006,302779,2720323,"Wine of fresh grapes, including fortified wines",Dominican Rep.,DOM
830,2006,79222,271154,"Wine of fresh grapes, including fortified wines",Djibouti,DJI
831,2006,1228834,7289763,"Wine of fresh grapes, including fortified wines",Gabon,GAB
832,2006,21177,794631,"Wine of fresh grapes, including fortified wines",Georgia,GEO
833,2006,7088,12553,"Wine of fresh grapes, including fortified wines",Gambia,GMB
834,2006,241967498,746505827,"Wine of fresh grapes, including fortified wines",Germany,DEU
835,2006,197768,1196340,"Wine of fresh grapes, including fortified wines",Ghana,GHA
836,2006,9146,340197,"Wine of fresh grapes, including fortified wines",Gibraltar,GIB
837,2006,1468762,16159999,"Wine of fresh grapes, including fortified wines",Greece,GRC
829,2006,307,8787,"Wine of fresh grapes, including fortified wines",Fr. South Antarctic Terr.,ATF
62,2007,240,5489,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Fr. South Antarctic Terr.,ATF
63,2007,151331,439104,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Djibouti,DJI
64,2007,1956986,9391330,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Gabon,GAB
68,2007,238531,2483680,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ghana,GHA
66,2007,24394,63121,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Gambia,GMB
67,2007,258994949,855854238,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Germany,DEU
61,2007,2117226,13641030,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",French Polynesia,PYF
69,2007,7292,238763,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Gibraltar,GIB
65,2007,10095,455570,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Georgia,GEO
60,2007,9673139,42872986,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Finland,FIN
56,2007,124486,942701,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ethiopia,ETH
58,2007,2185100,11209494,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Estonia,EST
57,2007,117,1372,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Eritrea,ERI
55,2007,67915,1978711,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Equatorial Guinea,GNQ
54,2007,42927,288162,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",El Salvador,SLV
53,2007,69562,351283,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ecuador,ECU
52,2007,393932,3643188,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Dominican Rep.,DOM
50,2007,39450014,173410276,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Denmark,DNK
51,2007,16815,48027,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Dominica,DMA
70,2007,1545499,20581613,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Greece,GRC
59,2007,13703,108404,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Fiji,FJI
71,2007,17306,133103,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Grenada,GRD
93,2007,7318401,64470026,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Rep. of Korea,KOR
73,2007,64720,463803,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guatemala,GTM
49,2007,629201,3713170,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Benin,BEN
92,2007,4545,26072,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Dem. People's Rep. of Korea,PRK
91,2007,80198,738243,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Kenya,KEN
90,2007,232723,1096387,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Jordan,JOR
89,2007,527710,6681237,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Kazakhstan,KAZ
88,2007,58639376,524269211,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Japan,JPN
87,2007,306061,1166369,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Jamaica,JAM
86,2007,2345374,9260971,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Côte d'Ivoire,CIV
85,2007,31316253,350583123,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Italy,ITA
72,2007,22443,277184,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guam,GUM
84,2007,839868,5793424,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Israel,ISR
82,2007,27813,227785,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Iraq,IRQ
81,2007,88538,740987,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Indonesia,IDN
80,2007,246185,2277850,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Iceland,ISL
79,2007,872933,3795502,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Hungary,HUN
78,2007,6773834,96981537,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.","China, Hong Kong SAR",HKG
77,2007,63244,308745,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Honduras,HND
76,2007,378,2744,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Holy See (Vatican City State),VAT
75,2007,172925,1136181,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Haiti,HTI
74,2007,71012,612001,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guinea,GIN
83,2007,16506189,97937959,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ireland,IRL
48,2007,6154123,25642283,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Czechia,CZE
0,2007,1517600810,9279545137,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",World,WLD
46,2007,37359,499480,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cuba,CUB
20,2007,41733,277184,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bosnia Herzegovina,BIH
19,2007,20864,478897,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bolivia (Plurinational State of),BOL
18,2007,3186,15094,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bhutan,BTN
17,2007,190223,3906651,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bermuda,BMU
16,2007,177250770,1046536384,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Belgium,BEL
15,2007,306133,3486758,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Barbados,BRB
14,2007,36608,334817,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Armenia,ARM
13,2007,42324,182502,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bangladesh,BGD
12,2007,359024,2825358,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bahrain,BHR
21,2007,3551518,33303270,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Brazil,BRA
11,2007,505615,3667888,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bahamas,BHS
9,2007,5094702,70282661,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Australia,AUS
8,2007,61799,1892262,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Argentina,ARG
7,2007,61565,477525,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Azerbaijan,AZE
6,2007,137671,1141670,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Antigua and Barbuda,ATG
5,2007,311341,2741654,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Angola,AGO
3,2007,394432,1234979,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Algeria,DZA
2,2007,38199,107032,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Albania,ALB
1,2007,356,1372,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Afghanistan,AFG
94,2007,11439,67238,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Kyrgyzstan,KGZ
10,2007,5711052,50263649,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Austria,AUT
22,2007,13747,91937,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Belize,BLZ
23,2007,679,17839,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Solomon Isds,SLB
24,2007,49781,937212,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Br. Virgin Isds,VGB
45,2007,198186,3132730,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Croatia,HRV
44,2007,70665,975633,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Costa Rica,CRI
43,2007,708098,2603062,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Dem. Rep. of the Congo,COD
42,2007,519832,4992060,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Congo,COG
41,2007,214964,915257,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mayotte,MYT
40,2007,2836,23327,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Comoros,COM
39,2007,880268,3584184,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Colombia,COL
38,2007,16920741,101183210,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",China,CHN
37,2007,50313,1300845,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Chile,CHL
36,2007,28400,190736,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Chad,TCD
35,2007,202885,1038755,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sri Lanka,LKA
34,2007,80139,333444,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Central African Rep.,CAF
33,2007,94100,1956756,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cayman Isds,CYM
32,2007,13181,32933,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cabo Verde,CPV
31,2007,58555670,367542130,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Canada,CAN
30,2007,2383450,8978298,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cameroon,CMR
29,2007,377701,2427420,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cambodia,KHM
28,2007,788931,2254523,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Belarus,BLR
27,2007,57867,178386,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Burundi,BDI
26,2007,14218,69982,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Myanmar,MMR
25,2007,711872,2158469,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bulgaria,BGR
47,2007,1149943,7912099,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cyprus,CYP
95,2007,247850,1884029,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Lao People's Dem. Rep.,LAO
190,2007,753404,5772841,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Venezuela,VEN
97,2007,4750381,22675588,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Latvia,LVA
167,2007,17947,200341,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Suriname,SUR
