,Year,Weight,Value,Commodity,Partner,PartnerISO
451,2009,149655,2509121,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ghana,GHA
453,2009,1312102,17376288,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Greece,GRC
472,2009,481433,3919286,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Kazakhstan,KAZ
471,2009,53765624,438283421,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Japan,JPN
470,2009,186386,744678,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Jamaica,JAM
469,2009,2513025,10300456,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Côte d'Ivoire,CIV
468,2009,20772584,218499147,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Italy,ITA
467,2009,688993,4650071,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Israel,ISR
466,2009,12218592,59728472,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ireland,IRL
465,2009,41628,448752,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Iraq,IRQ
464,2009,5078,61130,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Iran,IRN
463,2009,175234,2591091,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Indonesia,IDN
462,2009,263320,1086452,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Iceland,ISL
461,2009,614114,2336845,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Hungary,HUN
460,2009,10069145,198234453,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.","China, Hong Kong SAR",HKG
459,2009,33063,230628,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Honduras,HND
458,2009,158445,1335141,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Haiti,HTI
457,2009,34678,140322,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guinea,GIN
456,2009,42802,348721,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guatemala,GTM
455,2009,4419,106978,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guam,GUM
454,2009,19718,136154,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Grenada,GRD
452,2009,5563,287590,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Gibraltar,GIB
474,2009,96156,625196,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Kenya,KEN
429,2009,45360,219513,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cuba,CUB
426,2009,418603,2860620,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Dem. Rep. of the Congo,COD
402,2009,127831,2238203,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bermuda,BMU
401,2009,159441258,764863719,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Belgium,BEL
400,2009,181296,2184019,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Barbados,BRB
399,2009,4386,150047,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Armenia,ARM
398,2009,18888,127818,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bangladesh,BGD
397,2009,318189,3071798,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bahrain,BHR
396,2009,183774,1560212,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bahamas,BHS
395,2009,4478196,37144994,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Austria,AUT
394,2009,4886127,59692350,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Australia,AUS
393,2009,33636,1140636,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Argentina,ARG
392,2009,57458,509882,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Azerbaijan,AZE
391,2009,137429,759961,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Antigua and Barbuda,ATG
390,2009,414925,4632010,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Angola,AGO
389,2009,153659,2671672,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Andorra,AND
388,2009,569468,2327119,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Algeria,DZA
387,2009,63046,284812,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Albania,ALB
386,2009,7726,50016,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Afghanistan,AFG
385,2009,1252645037,7690812934,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",World,WLD
568,2009,15678,23619,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Uzbekistan,UZB
403,2009,18677,211177,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bolivia (Plurinational State of),BOL
428,2009,145125,1419890,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Croatia,HRV
404,2009,6367,79192,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bosnia Herzegovina,BIH
406,2009,6774,70856,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Belize,BLZ
425,2009,752792,6514545,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Congo,COG
424,2009,244254,1093399,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mayotte,MYT
423,2009,2286,18061,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Comoros,COM
422,2009,507974,2377135,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Colombia,COL
421,2009,48065344,206121651,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",China,CHN
420,2009,42496,1218438,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Chile,CHL
419,2009,80874,871107,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Chad,TCD
418,2009,94024,579349,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sri Lanka,LKA
417,2009,58790,304262,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Central African Rep.,CAF
416,2009,58956,1312912,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cayman Isds,CYM
415,2009,3392,30565,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cabo Verde,CPV
414,2009,52088376,328840731,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Canada,CAN
413,2009,2346851,9063956,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cameroon,CMR
412,2009,347786,2617488,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cambodia,KHM
411,2009,423366,1608838,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Belarus,BLR
410,2009,43281,131986,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Burundi,BDI
409,2009,12014,155604,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Myanmar,MMR
408,2009,416945,1817237,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bulgaria,BGR
407,2009,25382,473760,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Br. Virgin Isds,VGB
405,2009,2830231,33189586,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Brazil,BRA
475,2009,3651574,34931799,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Rep. of Korea,KOR
427,2009,35835,427912,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Costa Rica,CRI
477,2009,249107,2767535,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Lao People's Dem. Rep.,LAO
543,2009,390103,11328556,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",South Africa,ZAF
542,2009,242160,2036750,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Slovenia,SVN
541,2009,3344301,9900330,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Viet Nam,VNM
540,2009,886014,4347198,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Slovakia,SVK
539,2009,7467681,167472018,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Singapore,SGP
538,2009,878889,4920989,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",India,IND
537,2009,7907,33344,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sierra Leone,SLE
536,2009,285533,2190966,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Seychelles,SYC
535,2009,456930,2065926,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Serbia,SRB
534,2009,1508081,3626138,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Senegal,SEN
533,2009,20293,44458,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sao Tome and Principe,STP
532,2009,5447,101421,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",San Marino,SMR
531,2009,22523,348721,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Vincent and the Grenadines,VCT
530,2009,176174,916955,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Pierre and Miquelon,SPM
529,2009,295461,940573,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Lucia,LCA
528,2009,4276,104199,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Anguilla,AIA
527,2009,8352,102810,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Kitts and Nevis,KNA
526,2009,11574,31954,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Rwanda,RWA
525,2009,14476626,39926423,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Russian Federation,RUS
545,2009,378,2779,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Fmr Sudan,SDN
524,2009,836044,4990456,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Romania,ROU
546,2009,8048,86138,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Suriname,SUR
548,2009,18744934,116632447,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sweden,SWE
566,2009,410083,2095102,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Burkina Faso,BFA
476,2009,38467,193116,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Kyrgyzstan,KGZ
565,2009,89033325,891061669,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",USA,USA
564,2009,52841,222292,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",United Rep. of Tanzania,TZA
563,2009,212193833,1504672351,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",United Kingdom,GBR
562,2009,119208,1386546,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Egypt,EGY
561,2009,1767,40290,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",TFYR of Macedonia,MKD
560,2009,915423,7482905,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ukraine,UKR
559,2009,11046,65298,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Uganda,UGA
558,2009,52695,612692,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Turks and Caicos Isds,TCA
557,2009,16572,258414,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Turkmenistan,TKM
556,2009,647843,3902614,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Turkey,TUR
555,2009,21414,434859,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Tunisia,TUN
554,2009,2246633,40443252,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",United Arab Emirates,ARE
553,2009,63076,1304576,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Trinidad and Tobago,TTO
552,2009,422629,4327747,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Togo,TGO
551,2009,1449330,14464263,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Thailand,THA
550,2009,54359,425133,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Syria,SYR
549,2009,44294279,380684783,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Switzerland,CHE
547,2009,96368,219513,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Swaziland,SWZ
523,2009,290973,3945683,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Qatar,QAT
544,2009,5496199,93584934,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Spain,ESP
521,2009,5558971,20895448,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Poland,POL
497,2009,4639,55573,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Montenegro,MNE
496,2009,14346,265361,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Rep. of Moldova,MDA
495,2009,170881,593242,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mongolia,MNG
493,2009,1682168,22814106,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mexico,MEX
492,2009,502342,5592033,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mauritius,MUS
491,2009,33003,393179,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mauritania,MRT
489,2009,138680,1123964,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mali,MLI
488,2009,233838,1958948,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Maldives,MDV
498,2009,3915,11115,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Montserrat,MSR
487,2009,1094576,7455118,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Malaysia,MYS
485,2009,253339,16560754,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.","China, Macao SAR",MAC
484,2009,7234228,59208865,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Luxembourg,LUX
483,2009,7771454,18610009,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Lithuania,LTU
482,2009,456,11115,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Libya,LBY
481,2009,13314,59741,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Liberia,LBR
480,2009,4744288,15804962,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Latvia,LVA
522,2009,944437,14137772,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Portugal,PRT
479,2009,450,4168,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Lesotho,LSO
478,2009,612805,12109357,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Lebanon,LBN
486,2009,124760,712724,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Madagascar,MDG
499,2009,981488,11535566,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Morocco,MAR
490,2009,856825,5400306,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Malta,MLT
519,2009,514632,2710573,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Philippines,PHL
520,2009,2062,8336,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Pitcairn,PCN
500,2009,7055,202841,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mozambique,MOZ
518,2009,55461,420965,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Peru,PER
517,2009,77713,1831130,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Paraguay,PRY
516,2009,90,4168,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Papua New Guinea,PNG
515,2009,134528,2650832,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Panama,PAN
513,2009,5544551,22811328,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Norway,NOR
511,2009,1602167,21430339,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Nigeria,NGA
510,2009,45494,329270,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Niger,NER
514,2009,542,27787,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Pakistan,PAK
502,2009,4792,31954,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Nepal,NPL
508,2009,582347,7881641,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",New Zealand,NZL
507,2009,61608,354278,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Vanuatu,VUT
506,2009,2856874,18750331,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",New Caledonia,NCL
505,2009,11213,377896,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Aruba,ABW
504,2009,265007,3316319,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Neth. Antilles,ANT
503,2009,118527280,420425037,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Netherlands,NLD
509,2009,5508,20840,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Nicaragua,NIC
501,2009,21772,237575,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Oman,OMN
62,2013,2423591,16349300,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Gabon,GAB
63,2013,375355,3016390,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Georgia,GEO
64,2013,276616008,990200119,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Germany,DEU
65,2013,460788,5674169,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ghana,GHA
69,2013,1347,25922,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guam,GUM
67,2013,1136355,12070956,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Greece,GRC
68,2013,31794,179659,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Grenada,GRD
61,2013,806379,2232225,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Djibouti,DJI
66,2013,23841,350160,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Gibraltar,GIB
60,2013,1823671,9834820,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",French Polynesia,PYF
51,2013,1229431,6204349,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Dominican Rep.,DOM
58,2013,87004,448059,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Fiji,FJI
57,2013,2639571,14154640,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Estonia,EST
56,2013,779,6510,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Eritrea,ERI
50,2013,9279,23934,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Dominica,DMA
55,2013,351891,2160078,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ethiopia,ETH
54,2013,91687,2210999,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Equatorial Guinea,GNQ
53,2013,63461,409911,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",El Salvador,SLV
52,2013,36412,233917,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ecuador,ECU
70,2013,70612,699819,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guatemala,GTM
59,2013,8875187,48775682,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Finland,FIN
71,2013,86423,560861,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guinea,GIN
92,2013,99140,567337,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Kyrgyzstan,KGZ
73,2013,320785,2307446,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Haiti,HTI
94,2013,802124,12414459,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Lebanon,LBN
49,2013,25963155,141491945,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Denmark,DNK
93,2013,165468,1796738,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Lao People's Dem. Rep.,LAO
91,2013,4658698,50474253,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Rep. of Korea,KOR
90,2013,259785,1758136,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Kenya,KEN
89,2013,75530,907029,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Jordan,JOR
88,2013,390899,4719466,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Kazakhstan,KAZ
87,2013,67856693,602390386,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Japan,JPN
86,2013,315866,1363594,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Jamaica,JAM
85,2013,3331762,14237059,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Côte d'Ivoire,CIV
84,2013,19996726,180841660,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Italy,ITA
83,2013,859130,8047123,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Israel,ISR
82,2013,14998053,69888343,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ireland,IRL
81,2013,115900,659432,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Iraq,IRQ
80,2013,1827,35475,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Iran,IRN
79,2013,192340,4337040,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Indonesia,IDN
78,2013,99961,992819,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Iceland,ISL
77,2013,536846,4038411,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Hungary,HUN
76,2013,16808634,430208347,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.","China, Hong Kong SAR",HKG
75,2013,76105,325884,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Honduras,HND
74,2013,18,769,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Holy See (Vatican City State),VAT
72,2013,13507,50748,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guyana,GUY
48,2013,996985,4251643,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Benin,BEN
4,2013,226855,2732792,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Andorra,AND
46,2013,829078,7258654,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cyprus,CYP
20,2013,4888974,55539670,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Brazil,BRA
19,2013,36430,167925,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bosnia Herzegovina,BIH
18,2013,11943,349777,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bolivia (Plurinational State of),BOL
17,2013,115157,2257581,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bermuda,BMU
16,2013,149899124,741494320,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Belgium,BEL
15,2013,189549,2999770,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Barbados,BRB
14,2013,85387,935300,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Armenia,ARM
13,2013,25569,125690,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bangladesh,BGD
12,2013,205595,1530858,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bahrain,BHR
21,2013,23314,141207,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Belize,BLZ
11,2013,260825,2578429,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bahamas,BHS
9,2013,13942998,139539912,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Australia,AUS
8,2013,124806,3343170,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Argentina,ARG
7,2013,107066,1361735,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Azerbaijan,AZE
6,2013,183613,1110238,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Antigua and Barbuda,ATG
5,2013,373664,8115827,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Angola,AGO
3,2013,660582,2808738,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Algeria,DZA
2,2013,62552,418976,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Albania,ALB
1,2013,3192,15332,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Afghanistan,AFG
95,2013,10199334,42387563,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Latvia,LVA
10,2013,4374992,60005710,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Austria,AUT
22,2013,60299,832865,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Br. Virgin Isds,VGB
23,2013,46,153,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Brunei Darussalam,BRN
