,Year,Weight,Value,Commodity,Partner,PartnerISO
225,2011,23000,37050,"Soya beans, whether or not broken.",Nigeria,NGA
226,2011,330813605,159695090,"Soya beans, whether or not broken.",Norway,NOR
227,2011,7536504,7028161,"Soya beans, whether or not broken.",Paraguay,PRY
228,2011,186261,138592,"Soya beans, whether or not broken.",Philippines,PHL
229,2011,22000,14623,"Soya beans, whether or not broken.",Poland,POL
230,2011,101992343,51938891,"Soya beans, whether or not broken.",Portugal,PRT
231,2011,22499466,8333127,"Soya beans, whether or not broken.",Romania,ROU
233,2011,327583771,163415713,"Soya beans, whether or not broken.",Saudi Arabia,SAU
234,2011,1198907,1002794,"Soya beans, whether or not broken.",Singapore,SGP
235,2011,506874930,258227312,"Soya beans, whether or not broken.",Viet Nam,VNM
236,2011,41670,33363,"Soya beans, whether or not broken.",South Africa,ZAF
237,2011,2369269673,1192918326,"Soya beans, whether or not broken.",Spain,ESP
238,2011,143163,177913,"Soya beans, whether or not broken.",Fmr Sudan,SDN
239,2011,1142830645,577797304,"Soya beans, whether or not broken.",Thailand,THA
240,2011,89476,33476,"Soya beans, whether or not broken.",United Arab Emirates,ARE
241,2011,336233241,162055202,"Soya beans, whether or not broken.",Turkey,TUR
232,2011,270103780,143077645,"Soya beans, whether or not broken.",Russian Federation,RUS
195,2011,32985560465,16327286538,"Soya beans, whether or not broken.",World,WLD
244,2011,28000,22480,"Soya beans, whether or not broken.",Uruguay,URY
217,2011,536110773,253805037,"Soya beans, whether or not broken.",Japan,JPN
197,2011,143,307,"Soya beans, whether or not broken.",Argentina,ARG
198,2011,52160354,26334766,"Soya beans, whether or not broken.",Bangladesh,BGD
199,2011,95090220,42040547,"Soya beans, whether or not broken.",Belgium,BEL
200,2011,40,40,"Soya beans, whether or not broken.",Bolivia (Plurinational State of),BOL
201,2011,750,990,"Soya beans, whether or not broken.",Cabo Verde,CPV
202,2011,260040,137595,"Soya beans, whether or not broken.",Cayman Isds,CYM
203,2011,22104719466,10957102029,"Soya beans, whether or not broken.",China,CHN
204,2011,7625,22664,"Soya beans, whether or not broken.",Colombia,COL
205,2011,2400,3146,"Soya beans, whether or not broken.",Congo,COG
218,2011,6000000,2240010,"Soya beans, whether or not broken.",Dem. People's Rep. of Korea,PRK
206,2011,23200000,13080027,"Soya beans, whether or not broken.",Cuba,CUB
208,2011,24506695,13638705,"Soya beans, whether or not broken.",Georgia,GEO
209,2011,370819005,189031775,"Soya beans, whether or not broken.",Germany,DEU
210,2011,80320,270642,"Soya beans, whether or not broken.",Ghana,GHA
211,2011,40989890,20657686,"Soya beans, whether or not broken.",Greece,GRC
212,2011,12000000,5878200,"Soya beans, whether or not broken.",Indonesia,IDN
213,2011,174234715,86502486,"Soya beans, whether or not broken.",Iran,IRN
214,2011,36,53,"Soya beans, whether or not broken.",Ireland,IRL
215,2011,109322716,52653627,"Soya beans, whether or not broken.",Israel,ISR
216,2011,150661842,73269297,"Soya beans, whether or not broken.",Italy,ITA
207,2011,221776191,107540742,"Soya beans, whether or not broken.",France,FRA
219,2011,446029852,213162808,"Soya beans, whether or not broken.",Rep. of Korea,KOR
220,2011,2142931,1195621,"Soya beans, whether or not broken.",Malaysia,MYS
1,2012,20010,15628,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Algeria,DZA
26,2012,1036918828,550153516,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Netherlands,NLD
27,2012,332324697,197675639,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Norway,NOR
28,2012,5035070,4724360,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Paraguay,PRY
29,2012,82648,63232,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Philippines,PHL
30,2012,465327298,259202050,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Portugal,PRT
31,2012,120033770,73111704,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Russian Federation,RUS
32,2012,244930949,125409997,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Saudi Arabia,SAU
33,2012,557820,481001,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Singapore,SGP
34,2012,575566028,297240443,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Viet Nam,VNM
35,2012,9000,31500,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",South Africa,ZAF
36,2012,2122249404,1113992086,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Spain,ESP
37,2012,60,60,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Switzerland,CHE
38,2012,1089935174,598155283,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Thailand,THA
39,2012,58067001,29921947,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Tunisia,TUN
40,2012,9444135,4869015,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Turkey,TUR
41,2012,525897761,290248705,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",United Kingdom,GBR
42,2012,33,19,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",USA,USA
43,2012,75266,75409,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Uruguay,URY
44,2012,40882655,23290725,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Venezuela,VEN
25,2012,20000,112200,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Mozambique,MOZ
45,2012,25,25,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Zambia,ZMB
22,2012,315232317,165393073,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Rep. of Korea,KOR
23,2012,13051190,6907902,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Malaysia,MYS
2,2012,66056,152965,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Angola,AGO
3,2012,349880,846568,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Argentina,ARG
4,2012,50400000,23782799,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Bangladesh,BGD
5,2012,47701420,26369522,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Belgium,BEL
6,2012,3186,5726,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Bolivia (Plurinational State of),BOL
7,2012,1,1,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Canada,CAN
8,2012,621,1464,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Chile,CHL
9,2012,22558961381,11880053553,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",China,CHN
10,2012,5501414,2626204,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Colombia,COL
11,2012,1056,6505,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Congo,COG
0,2012,32468026446,17248319034,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",World,WLD
13,2012,506775272,281399805,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",France,FRA
14,2012,522354477,284638122,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Germany,DEU
15,2012,6022018,3095317,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Ghana,GHA
16,2012,55000,38000,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Guyana,GUY
17,2012,763620,440044,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.","China, Hong Kong SAR",HKG
18,2012,19706425,10355726,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Iran,IRN
19,2012,10320205,4548395,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Israel,ISR
20,2012,135620688,73643520,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Italy,ITA
21,2012,548338826,297345757,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Japan,JPN
12,2012,16858645,10303086,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Cuba,CUB
83,2013,22675125,12028514,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Singapore,SGP
82,2013,500017,543461,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",India,IND
81,2013,398409431,220507228,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Saudi Arabia,SAU
77,2013,2309238,2329358,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Paraguay,PRY
79,2013,201531020,106063904,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Portugal,PRT
78,2013,103661,94924,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Philippines,PHL
84,2013,571112213,307965020,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Viet Nam,VNM
80,2013,73253873,39700538,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Romania,ROU
85,2013,250700,176638,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Slovenia,SVN
89,2013,1063227671,589168734,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Thailand,THA
87,2013,1962643188,1058680239,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Spain,ESP
88,2013,3808000,1808800,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Switzerland,CHE
76,2013,315223466,168484391,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Norway,NOR
90,2013,26784040,14884315,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",United Arab Emirates,ARE
91,2013,133513000,67959032,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Turkey,TUR
92,2013,6205035,3166988,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Turks and Caicos Isds,TCA
93,2013,455308764,241917791,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",United Kingdom,GBR
94,2013,324522914,174690548,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",USA,USA
95,2013,77652,86168,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Uruguay,URY
86,2013,43,57,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",South Africa,ZAF
75,2013,10000,32700,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Nigeria,NGA
70,2013,93344893,52917935,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Malaysia,MYS
73,2013,80340,180214,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Mozambique,MOZ
96,2013,20828000,12954981,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Venezuela,VEN
53,2013,2600,4570,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Chile,CHL
54,2013,32247279317,17145722080,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",China,CHN
55,2013,463,608,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Colombia,COL
56,2013,15393,18455,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Dem. Rep. of the Congo,COD
57,2013,24000,107496,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Cuba,CUB
58,2013,481,1786,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Equatorial Guinea,GNQ
59,2013,39373953,19826973,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Finland,FIN
60,2013,149690893,79624723,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",France,FRA
74,2013,1585902976,829561199,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Netherlands,NLD
61,2013,317882719,167631082,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Germany,DEU
52,2013,24729,26950,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Cabo Verde,CPV
64,2013,498090,124503,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Indonesia,IDN
65,2013,131325425,72669197,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Iran,IRN
66,2013,15100000,7747789,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Israel,ISR
67,2013,356106264,190681520,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Italy,ITA
68,2013,610598594,328959061,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Japan,JPN
69,2013,350475102,188524001,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Rep. of Korea,KOR
71,2013,280932500,150455283,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Mexico,MEX
62,2013,902600,585059,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Guyana,GUY
63,2013,8699271,4749510,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.","China, Hong Kong SAR",HKG
51,2013,3655,4503,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Bolivia (Plurinational State of),BOL
50,2013,40619595,20436421,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Bangladesh,BGD
46,2013,42791862422,22810048748,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",World,WLD
47,2013,20010,17489,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Algeria,DZA
48,2013,21680,51071,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Angola,AGO
49,2013,848294,623801,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Argentina,ARG
42,2015,1733729162,672557837,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Thailand,THA
23,2015,1496072194,580865886,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Netherlands,NLD
24,2015,76520,166776,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Nigeria,NGA
25,2015,322498838,139647823,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Norway,NOR
26,2015,125987870,48615242,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Pakistan,PAK
27,2015,37000,17811,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Panama,PAN
28,2015,1311673,1164115,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Paraguay,PRY
29,2015,85750,44848,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Peru,PER
32,2015,45522245,17419676,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Romania,ROU
31,2015,439121396,168045160,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Portugal,PRT
21,2015,88141465,34565948,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Malaysia,MYS
33,2015,550333392,231534581,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Russian Federation,RUS
34,2015,496671695,194419513,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Saudi Arabia,SAU
35,2015,4239833,1263470,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Senegal,SEN
36,2015,643510,307820,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Singapore,SGP
37,2015,686969572,260530336,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Viet Nam,VNM
38,2015,81925384,31888294,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",South Africa,ZAF
30,2015,185500,71362,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Philippines,PHL
20,2015,727113296,277741325,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Rep. of Korea,KOR
17,2015,99320236,38007177,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Israel,ISR
18,2015,85995605,34198189,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Italy,ITA
0,2015,54324238204,20983574666,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",World,WLD
1,2015,5000,3130,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Angola,AGO
2,2015,111399,125009,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Argentina,ARG
3,2015,3435110,1351966,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Bangladesh,BGD
4,2015,5630,10230,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Bolivia (Plurinational State of),BOL
5,2015,40925506994,15787785730,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",China,CHN
6,2015,29537,58498,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Dem. Rep. of the Congo,COD
7,2015,24000,102436,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Cuba,CUB
19,2015,473977230,185150481,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Japan,JPN
8,2015,2752,8556,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Equatorial Guinea,GNQ
10,2015,339034710,129552228,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",France,FRA
11,2015,1080000,337392,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Gambia,GMB
12,2015,458583268,176189427,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Germany,DEU
13,2015,7988000,3053687,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Greece,GRC
14,2015,1466800,609292,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Guyana,GUY
15,2015,4435664,1684145,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Indonesia,IDN
16,2015,551591837,211101228,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Iran,IRN
39,2015,2376257321,909472450,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Spain,ESP
9,2015,212000,226055,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Finland,FIN
41,2015,50,57,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Switzerland,CHE
46,2015,535880230,209459243,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Egypt,EGY
43,2015,161150011,61172268,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Tunisia,TUN
44,2015,127451106,49347135,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Turkey,TUR
45,2015,7866125,3034200,"Oil seeds and oleaginous fruits; miscellaneous grains,seeds and fruit; industrial or medicinal plants; straw and fodder // Soya beans, whether or not broken.",Turks and Caicos Isds,TCA
