Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,56,Belgium,BEL,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,460000,,460000,,1930294,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,76,Brazil,BRA,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,683881,,683881,,2711608,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,124,Canada,CAN,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,2444060,,2444060,,10336261,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,152,Chile,CHL,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,176642,,176642,,672719,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,170,Colombia,COL,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,16513,,16513,,70114,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,188,Costa Rica,CRI,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,9922,,9922,,47562,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,208,Denmark,DNK,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,84500,,84500,,412350,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,222,El Salvador,SLV,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,780,,780,,2453,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,251,France,FRA,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,2409810,,2409810,,10263945,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,276,Germany,DEU,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,1760200,,1760200,,8390270,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,376,Israel,ISR,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,420000,,420000,,1637306,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,381,Italy,ITA,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,214648,,214648,,871616,,,0
