Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,232,Eritrea,ERI,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,55,,55,,968,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,233,Estonia,EST,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,112592,,112592,,768535,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,246,Finland,FIN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1905529,,1905529,,10979239,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,258,French Polynesia,PYF,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1167363,,1167363,,8962686,,,6
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,262,Djibouti,DJI,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,107714,,107714,,716067,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,266,Gabon,GAB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,662653,,662653,,3554387,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,268,Georgia,GEO,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,148050,,148050,,723433,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,270,Gambia,GMB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,5162,,5162,,36072,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,276,Germany,DEU,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,135084445,,135084445,,774692553,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,288,Ghana,GHA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,72777,,72777,,490189,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,300,Greece,GRC,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2143271,,2143271,,20136663,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,308,Grenada,GRD,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,5116,,5116,,28500,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,320,Guatemala,GTM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,66050,,66050,,433281,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,324,Guinea,GIN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,63491,,63491,,270950,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,328,Guyana,GUY,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,13427,,13427,,67839,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,332,Haiti,HTI,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,111154,,111154,,564670,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,340,Honduras,HND,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,8015,,8015,,57284,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,344,"China, Hong Kong SAR",HKG,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1157727,,1157727,,7629969,,,6
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,348,Hungary,HUN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,799152,,799152,,4097695,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,352,Iceland,ISL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,11083,,11083,,161627,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,360,Indonesia,IDN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,160628,,160628,,1103213,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,364,Iran,IRN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2,,2,,11,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,368,Iraq,IRQ,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1315778,,1315778,,4682135,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,372,Ireland,IRL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,8682222,,8682222,,20204835,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,376,Israel,ISR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,673555,,673555,,4831771,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,381,Italy,ITA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,46960118,,46960118,,207102657,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,384,Côte d'Ivoire,CIV,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,833776,,833776,,4504335,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,388,Jamaica,JAM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,34663,,34663,,196121,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,392,Japan,JPN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,9323087,,9323087,,57142834,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,398,Kazakhstan,KAZ,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,287152,,287152,,1726803,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,400,Jordan,JOR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,170423,,170423,,1014865,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,404,Kenya,KEN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,52728,,52728,,348649,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,410,Rep. of Korea,KOR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,6821091,,6821091,,32910548,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,414,Kuwait,KWT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1322157,,1322157,,8933047,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,418,Lao People's Dem. Rep.,LAO,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,6370,,6370,,49890,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,422,Lebanon,LBN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2433082,,2433082,,14563642,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,428,Latvia,LVA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,118812,,118812,,649453,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,430,Liberia,LBR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,19674,,19674,,91467,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,434,Libya,LBY,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,133298,,133298,,739733,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,440,Lithuania,LTU,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,245567,,245567,,1418808,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,442,Luxembourg,LUX,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,35501534,,35501534,,186528992,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,446,"China, Macao SAR",MAC,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,465,,465,,4321,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,450,Madagascar,MDG,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,181161,,181161,,1176634,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,454,Malawi,MWI,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1438,,1438,,20716,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,458,Malaysia,MYS,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,290349,,290349,,2284392,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,462,Maldives,MDV,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2257,,2257,,18023,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,466,Mali,MLI,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,149143,,149143,,1101447,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,470,Malta,MLT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,746811,,746811,,4577044,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,478,Mauritania,MRT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,34212,,34212,,248702,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,480,Mauritius,MUS,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,558989,,558989,,4164681,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,484,Mexico,MEX,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,159796,,159796,,1568832,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,490,"Other Asia, nes",,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,537190,,537190,,3143949,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,496,Mongolia,MNG,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,3828,,3828,,38290,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,498,Rep. of Moldova,MDA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,43268,,43268,,261825,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,504,Morocco,MAR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2860480,,2860480,,12745088,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,508,Mozambique,MOZ,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,13343,,13343,,91064,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,512,Oman,OMN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,157634,,157634,,1149588,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,516,Namibia,NAM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1808,,1808,,17098,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,524,Nepal,NPL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,4250,,4250,,41488,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,528,Netherlands,NLD,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,39053695,,39053695,,90306206,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,531,Curaçao,CUW,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,22,,22,,201,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,533,Aruba,ABW,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2167,,2167,,13262,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,534,Saint Maarten,SXM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,117677,,117677,,877023,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,540,New Caledonia,NCL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1966263,,1966263,,13774073,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,554,New Zealand,NZL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,245302,,245302,,2118755,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,562,Niger,NER,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,144399,,144399,,777219,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,566,Nigeria,NGA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,381615,,381615,,1579553,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,577,"Other Africa, nes",,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,101,,101,,943,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,579,Norway,NOR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1492502,,1492502,,13238056,,,6
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,580,N. Mariana Isds,MNP,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,167,,167,,2308,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,586,Pakistan,PAK,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,512760,,512760,,2081441,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,591,Panama,PAN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,68071,,68071,,520961,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,600,Paraguay,PRY,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,11605,,11605,,87880,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,604,Peru,PER,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,144342,,144342,,1002493,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,608,Philippines,PHL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,348436,,348436,,2293915,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,616,Poland,POL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,6568135,,6568135,,25599646,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,620,Portugal,PRT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,5807255,,5807255,,23143824,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,624,Guinea-Bissau,GNB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1843,,1843,,17517,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,634,Qatar,QAT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,897861,,897861,,6509023,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,642,Romania,ROU,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,670508,,670508,,3583420,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,643,Russian Federation,RUS,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1096893,,1096893,,5205631,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,652,Saint Barthélemy,BLM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,152825,,152825,,1054666,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,662,Saint Lucia,LCA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,16546,,16546,,79090,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,666,Saint Pierre and Miquelon,SPM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,69344,,69344,,577255,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,670,Saint Vincent and the Grenadines,VCT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1394,,1394,,18722,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,674,San Marino,SMR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,560,,560,,2511,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,682,Saudi Arabia,SAU,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,9068137,,9068137,,50822274,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,686,Senegal,SEN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1174834,,1174834,,6304386,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,688,Serbia,SRB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,20048,,20048,,92025,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,690,Seychelles,SYC,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,16101,,16101,,94497,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,699,India,IND,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,118380,,118380,,692963,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,702,Singapore,SGP,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,868030,,868030,,6261571,,,6
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,703,Slovakia,SVK,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,121312,,121312,,805935,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,704,Viet Nam,VNM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,922247,,922247,,6806488,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,705,Slovenia,SVN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,327049,,327049,,1684624,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,710,South Africa,ZAF,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,937039,,937039,,6405573,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,716,Zimbabwe,ZWE,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,240,,240,,3684,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,724,Spain,ESP,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,66209876,,66209876,,277541517,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,740,Suriname,SUR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,3528,,3528,,15695,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,752,Sweden,SWE,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,9872311,,9872311,,56320420,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,757,Switzerland,CHE,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,13852775,,13852775,,109271078,,,6
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,764,Thailand,THA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,317747,,317747,,2325536,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,768,Togo,TGO,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,89297,,89297,,454340,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,780,Trinidad and Tobago,TTO,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,10466,,10466,,51874,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,784,United Arab Emirates,ARE,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2401003,,2401003,,16479309,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,788,Tunisia,TUN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,140892,,140892,,876507,,,0
