Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,204,Benin,BEN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,298747,,298747,,1931233,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,208,Denmark,DNK,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,11065890,,11065890,,53987139,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,212,Dominica,DMA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,6216,,6216,,35920,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,214,Dominican Rep.,DOM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,114088,,114088,,1099588,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,218,Ecuador,ECU,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,11897,,11897,,134338,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,226,Equatorial Guinea,GNQ,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,84191,,84191,,556926,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,231,Ethiopia,ETH,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1403,,1403,,15590,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,233,Estonia,EST,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,210254,,210254,,1570699,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,246,Finland,FIN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1878228,,1878228,,13465998,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,258,French Polynesia,PYF,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1221489,,1221489,,10452280,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,262,Djibouti,DJI,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,162981,,162981,,1139186,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,266,Gabon,GAB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,562133,,562133,,3858096,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,268,Georgia,GEO,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,86231,,86231,,565015,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,270,Gambia,GMB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,9604,,9604,,67347,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,276,Germany,DEU,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,134561062,,134561062,,918802556,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,288,Ghana,GHA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,157995,,157995,,956049,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,300,Greece,GRC,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2562959,,2562959,,25958796,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,304,Greenland,GRL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,872,,872,,8791,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,308,Grenada,GRD,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,5426,,5426,,31988,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,320,Guatemala,GTM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,35336,,35336,,332106,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,324,Guinea,GIN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,58174,,58174,,337121,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,328,Guyana,GUY,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,12096,,12096,,71741,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,332,Haiti,HTI,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,88057,,88057,,490533,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,344,"China, Hong Kong SAR",HKG,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,985931,,985931,,8628565,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,348,Hungary,HUN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1090700,,1090700,,5632944,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,352,Iceland,ISL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,4997,,4997,,72996,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,360,Indonesia,IDN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,147126,,147126,,1490904,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,364,Iran,IRN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2,,2,,44,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,368,Iraq,IRQ,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1523869,,1523869,,6677342,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,372,Ireland,IRL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,10091956,,10091956,,25995935,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,376,Israel,ISR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,607420,,607420,,4534089,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,381,Italy,ITA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,49081277,,49081277,,256753411,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,384,Côte d'Ivoire,CIV,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,601019,,601019,,4141031,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,388,Jamaica,JAM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,12355,,12355,,158488,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,392,Japan,JPN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,9909465,,9909465,,86287494,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,398,Kazakhstan,KAZ,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,346608,,346608,,2199468,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,400,Jordan,JOR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,118149,,118149,,1004394,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,404,Kenya,KEN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,38793,,38793,,317661,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,410,Rep. of Korea,KOR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2482608,,2482608,,21462000,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,414,Kuwait,KWT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1686288,,1686288,,11747687,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,417,Kyrgyzstan,KGZ,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1057,,1057,,10018,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,418,Lao People's Dem. Rep.,LAO,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,10194,,10194,,80207,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,422,Lebanon,LBN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2502418,,2502418,,16383461,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,428,Latvia,LVA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,117677,,117677,,728872,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,430,Liberia,LBR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,24056,,24056,,160655,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,434,Libya,LBY,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,741042,,741042,,3809378,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,440,Lithuania,LTU,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,241493,,241493,,1603065,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,442,Luxembourg,LUX,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,37831952,,37831952,,240056111,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,450,Madagascar,MDG,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,200526,,200526,,1495741,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,454,Malawi,MWI,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,176,,176,,3723,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,458,Malaysia,MYS,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,296859,,296859,,2688210,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,462,Maldives,MDV,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,21226,,21226,,89378,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,466,Mali,MLI,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,150877,,150877,,1464624,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,470,Malta,MLT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,749530,,749530,,5046598,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,478,Mauritania,MRT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,33429,,33429,,317625,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,480,Mauritius,MUS,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,475812,,475812,,3950724,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,484,Mexico,MEX,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,119136,,119136,,1310876,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,490,"Other Asia, nes",,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,307360,,307360,,2500539,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,498,Rep. of Moldova,MDA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,57576,,57576,,386873,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,504,Morocco,MAR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2649292,,2649292,,15441560,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,508,Mozambique,MOZ,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,36027,,36027,,273754,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,512,Oman,OMN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,374734,,374734,,2477508,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,516,Namibia,NAM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1423,,1423,,16061,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,524,Nepal,NPL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,5604,,5604,,43283,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,528,Netherlands,NLD,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,35234977,,35234977,,107071065,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,533,Aruba,ABW,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,3396,,3396,,24482,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,534,Saint Maarten,SXM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,111582,,111582,,907710,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,540,New Caledonia,NCL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1856461,,1856461,,15276766,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,548,Vanuatu,VUT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2956,,2956,,24897,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,554,New Zealand,NZL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,177631,,177631,,1807569,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,562,Niger,NER,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,25661,,25661,,197328,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,566,Nigeria,NGA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,177645,,177645,,964464,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,577,"Other Africa, nes",,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,649,,649,,4594,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,579,Norway,NOR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1524955,,1524955,,15649965,,,6
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,586,Pakistan,PAK,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,299111,,299111,,1419461,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,591,Panama,PAN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,88453,,88453,,641394,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,600,Paraguay,PRY,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,699,,699,,7257,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,604,Peru,PER,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,160309,,160309,,1126829,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,608,Philippines,PHL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,176352,,176352,,1638316,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,616,Poland,POL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,4655203,,4655203,,23793762,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,620,Portugal,PRT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,5883822,,5883822,,25674523,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,624,Guinea-Bissau,GNB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,5480,,5480,,21232,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,634,Qatar,QAT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,643555,,643555,,5381635,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,642,Romania,ROU,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,488828,,488828,,3104345,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,643,Russian Federation,RUS,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,10104643,,10104643,,65698573,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,652,Saint Barthélemy,BLM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,49769,,49769,,274086,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,662,Saint Lucia,LCA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,8714,,8714,,88576,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,666,Saint Pierre and Miquelon,SPM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,114423,,114423,,1043303,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,670,Saint Vincent and the Grenadines,VCT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1513,,1513,,27260,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,678,Sao Tome and Principe,STP,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,127,,127,,915,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,682,Saudi Arabia,SAU,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,5971660,,5971660,,38635702,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,686,Senegal,SEN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,899586,,899586,,5160349,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,688,Serbia,SRB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,34774,,34774,,118609,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,690,Seychelles,SYC,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,18170,,18170,,154624,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,699,India,IND,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,107640,,107640,,761496,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,702,Singapore,SGP,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,763910,,763910,,6966376,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,703,Slovakia,SVK,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,218989,,218989,,1422440,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,704,Viet Nam,VNM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,891561,,891561,,9566118,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,705,Slovenia,SVN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,417175,,417175,,2246623,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,710,South Africa,ZAF,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1152144,,1152144,,7184495,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,724,Spain,ESP,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,73241322,,73241322,,349575323,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,729,Sudan,SDN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,202,,202,,1293,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,740,Suriname,SUR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2414,,2414,,13776,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,752,Sweden,SWE,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,11082907,,11082907,,67954006,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,757,Switzerland,CHE,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,13710565,,13710565,,124009928,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,764,Thailand,THA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,214168,,214168,,2054586,,,0
