Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,188,Costa Rica,CRI,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,61596,,66446,,767315,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,191,Croatia,HRV,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,218291,,214197,,2806018,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,192,Cuba,CUB,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,169720,,169818,,519014,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,196,Cyprus,CYP,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,831310,,829078,,7258654,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,203,Czechia,CZE,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,9251798,,10308871,,45504623,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,204,Benin,BEN,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,909829,,996985,,4251643,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,208,Denmark,DNK,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,24367829,,25963155,,141491945,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,212,Dominica,DMA,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,9269,,9279,,23934,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,214,Dominican Rep.,DOM,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,1210975,,1229431,,6204349,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,218,Ecuador,ECU,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,36615,,36412,,233917,,,0
